price_vnd,sim_number
450000,327310696
5000000,862888007
450000,327300892
15000000,932757879
3000000,986696358
450000,332555048
12000000,852772777
500000,982992261
3000000,932860268
3000000,889336168
15000000,923032008
1000000,795630012
105000000,705118888
1000000,764735668
1000000,843552639
450000,336230906
1000000,778567809
500000,927013966
450000,345411586
11500000,399428899
5000000,772139666
3000000,889878388
450000,327170900
3000000,828082626
70000000,909743939
3000000,774199959
1000000,898630321
3000000,567898552
10000000,798898868
1000000,762722123
1000000,941911430
500000,879489911
3000000,989260501
1000000,762722433
450000,327420766
450000,862904290
14800000,399838899
1000000,793090080
79000000,765829999
5000000,359767779
500000,879760456
500000,931316775
450000,867013788
450000,328070684
500000,908157466
10000000,933594666
500000,879767668
450000,342756566
450000,971788748
3000000,947832010
450000,377498739
450000,347567479
450000,329741669
160000000,929979797
450000,329398099
3000000,704751888
3000000,949170333
14999999,968659868
3000000,859371368
1000000,928828737
11500000,869778878
3000000,978501288
450000,328428338
450000,374632008
5000000,971578558
500000,941597787
500000,337250415
12000000,764999933
500000,814480886
3000000,902376336
1000000,795710718
450000,354853599
500000,793745968
1000000,827805866
450000,342880879
500000,394594788
1000000,947405108
5000000,926181777
1000000,786929499
1000000,907216039
500000,937241388
3000000,912270205
5000000,769999478
450000,327020484
15000000,833357799
500000,588131989
500000,817100233
1000000,901773989
500000,869329323
1000000,942632736
500000,978107513
500000,392984788
5000000,797529752
450000,865742042
500000,877211969
500000,566121993
5000000,933092013
450000,865517166
1000000,763018876
1000000,945741688
450000,334415088
500000,879881189
3000000,933118813
1000000,774297989
1000000,799177876
1000000,898057474
1000000,936988128
3000000,769020252
89000000,866232323
10300000,888862989
5000000,968082006
3000000,832632021
1000000,935110908
1000000,763755166
450000,344042379
3000000,926412789
500000,862735616
1000000,947082767
108000000,876056789
5000000,896726886
1000000,778515210
1000000,776217432
500000,879284184
450000,327943139
1000000,824649678
188000000,949618888
1000000,773372210
3000000,931130606
450000,344184366
13000000,782868383
500000,587552008
450000,378115389
3000000,843556969
1000000,888181274
500000,877993346
1000000,762743543
12000000,925238268
3000000,338521368
1000000,778513432
13300000,926796886
5000000,919503388
500000,877011105
3000000,825141666
62000000,702409999
450000,368047239
3000000,866112015
11000000,906793636
5000000,918444646
11400000,823321999
450000,387261168
1000000,776266155
450000,336167139
450000,329612566
1000000,708101974
1000000,886011891
13125000,932745968
1000000,702755033
12000000,911116697
500000,877998836
3000000,918966569
500000,925792466
450000,334115266
450000,336198068
500000,971493334
500000,905573147
11000000,879779555
1000000,702701964
500000,879622998
500000,986498982
500000,378698488
10000000,965261989
450000,865063463
5000000,368222586
500000,877004179
500000,886326838
3000000,935132004
14700000,924831999
500000,376256806
1000000,946310447
450000,335933378
450000,329987337
450000,333067639
1000000,705433877
12000000,982112001
450000,383301939
50000000,937778686
450000,344241379
500000,869726725
500000,911924064
450000,865644649
1000000,931359986
50000000,923596979
5000000,899311777
450000,343380686
3000000,912418181
3000000,987011889
10000000,825821888
13000000,797195195
10000000,838257799
500000,965936020
3000000,327681984
1000000,945477091
5000000,901621995
3000000,775093989
1000000,762734732
1000000,708117717
80000000,849866866
1000000,799000533
11000000,394545999
1000000,931575479
1000000,708055122
900000000,972559091
3000000,825158386
3000000,933400443
450000,972612374
11000000,843378999
3000000,928073868
1000000,795708123
450000,334032039
15000000,866898966
450000,327523993
1000000,941583349
500000,879160978
12890000,981234520
500000,877004186
1000000,946037391
11000000,964053979
10000000,898341341
450000,867006070
450000,356562388
3000000,931043000
450000,344100271
128000000,827969999
1000000,768863279
1000000,773380280
450000,339240166
450000,335912969
10000000,913376386
500000,976832659
450000,344070168
5000000,362561990
500000,914448805
450000,335173386
3000000,862170599
12300000,924467666
1000000,763577255
1000000,886482979
450000,363020377
3000000,816564666
13500000,961161313
5000000,828773388
1000000,837800086
1000000,941559165
3000000,793613399
3000000,916593793
1000000,702764345
450000,329250276
5000000,783120555
3000000,764562018
500000,936512118
3000000,971623488
3000000,388773222
10000000,988154568
1000000,705658958
5000000,705273939
450000,327725286
3000000,961690770
1000000,921929247
57000000,777178178
1000000,762788200
5000000,869923686
450000,335351139
500000,981660583
3000000,947468567
1000000,762697171
450000,975785376
1000000,799026060
3000000,985116446
500000,977496952
1000000,947872060
1000000,944573019
5000000,869678916
10000000,356523523
1000000,948643956
5000000,768990077
450000,332862221
3000000,782323252
11325000,826934678
3000000,566388488
70000000,931872222
5000000,922698777
12880000,377636999
3000000,813383988
5000000,707339900
10000000,848888873
3000000,972518444
5000000,986312012
1000000,705928628
500000,905303592
500000,964980955
450000,382110966
450000,329274139
1000000,763644011
500000,877117783
500000,877336839
10625000,845692999
450000,329144166
1000000,704772012
450000,862977782
450000,332047139
450000,866366468
1000000,815869111
450000,335267866
450000,345777965
1000000,898316031
500000,867052884
450000,326130380
3000000,937757073
13000000,336989889
1000000,975240665
13888000,348636888
11325000,827593678
1000000,838616588
500000,964141554
450000,385328066
450000,334521239
3000000,703992777
1000000,762508500
500000,928690488
3000000,938969878
1000000,966330106
1000000,795673232
11000000,978989299
1000000,942428801
450000,343026199
500000,888655985
5000000,938250678
500000,854971939
500000,938085201
500000,566251996
450000,343299964
450000,372709668
450000,866380486
500000,705923386
3000000,869260186
500000,988170325
500000,933814227
450000,344005339
1000000,964489269
450000,342861786
500000,879880848
11325000,815451678
14000000,888404404
3000000,913103090
450000,865069646
450000,343551239
450000,343270103
500000,981804041
13900000,929833388
1000000,763549546
450000,865507894
500000,927943866
500000,877212128
11200000,858007999
450000,862895169
1000000,926363602
1000000,934437368
500000,879483839
500000,964445116
500000,981865219
450000,865834572
450000,334852139
10100000,827363888
450000,865094966
3000000,374741991
5000000,909772877
1000000,763533488
15000000,818556555
450000,337297186
500000,847771079
3000000,915283779
5000000,918558199
500000,961097913
3000000,944280385
3000000,857308899
3000000,849779955
3000000,786673939
5000000,988040196
500000,878228689
3000000,967044886
500000,563642007
1000000,888625955
5000000,898138886
450000,343493379
1000000,866590510
450000,866901401
3000000,936772023
5000000,899666685
500000,971128170
1000000,773391962
450000,342877764
450000,975649364
450000,327531299
1000000,762542541
1000000,868191952
450000,865042579
1000000,946650584
3000000,908699976
1000000,705475075
1000000,776222627
10000000,943657878
75000000,799658888
3000000,948033993
1000000,899866446
3000000,921997123
450000,343021094
1000000,814263678
450000,986017020
500000,981631220
500000,357930880
3000000,777223989
450000,349260683
13000000,825523999
5000000,938085577
450000,984568672
450000,327527286
14500000,522299299
3000000,942709333
450000,329255139
500000,877336673
12000000,369968368
500000,869644311
11200000,889879868
3000000,793178899
450000,326215239
500000,814654714
450000,982124524
450000,334474786
450000,373302226
1000000,904943949
450000,988749187
5000000,327686589
1000000,945917728
450000,327581588
15000000,828042022
450000,867004089
500000,985809447
500000,966935711
68000000,936999868
3000000,833660220
3000000,903015444
3000000,856179111
450000,387424979
450000,366958768
450000,344166608
500000,814298710
1000000,948270417
1000000,921140410
5000000,976131319
10100000,325226668
500000,879485989
450000,344194388
5000000,567812379
1000000,848350678
450000,343555081
450000,981976894
12500000,844456777
68000000,935872222
3000000,838553968
59000000,896666966
450000,363925889
450000,327816939
450000,862894386
1000000,944604056
450000,362491479
1000000,762776345
450000,382660679
500000,705939380
1000000,762713813
1000000,338421768
99000000,927111888
5000000,702339977
500000,905247936
500000,961645392
3000000,818931368
1000000,762707702
140000000,769559999
5000000,365235689
1000000,856274678
500000,373032439
450000,327274286
500000,877126566
1000000,782798683
500000,965386495
500000,879161586
500000,904721766
500000,908929466
3000000,822549888
450000,334100910
1000000,824793678
450000,336090403
3000000,937220221
450000,356660939
1000000,763701962
450000,989053405
5000000,382768779
71000000,869287777
3000000,975276466
450000,326130172
1000000,971379256
450000,336278586
15000000,978989444
450000,327001739
450000,334503663
500000,794371799
500000,877144443
1000000,963000697
500000,586701997
500000,946763990
84200000,836363939
450000,342497773
1000000,702726926
3000000,933729772
500000,384886855
1000000,333092061
450000,334191172
1000000,941605321
500000,812227919
500000,877104788
1000000,828017678
450000,329406968
450000,336301771
450000,343214168
450000,865507307
1000000,795612616
500000,867118708
15000000,853328999
1000000,944823891
1000000,983515690
450000,357019559
11000000,707657979
450000,342899388
500000,916800539
500000,915194112
10000000,794833833
3000000,365646777
10300000,768686829
69000000,923000003
450000,334048699
450000,365151080
11325000,846409678
3000000,825948686
80000000,777776999
13000000,853080888
10000000,843777757
1000000,763062067
1000000,762655088
450000,344021295
450000,343314366
12000000,973998968
3000000,792000456
450000,862952095
450000,327842839
450000,987798932
11000000,984285789
1000000,928821233
1000000,567345368
450000,862931289
1000000,911645657
3000000,889192969
1000000,708164163
450000,329588639
500000,932020921
1000000,762635637
1000000,909619806
1000000,943475059
450000,329741739
500000,907380917
500000,935186202
450000,975496564
5000000,924148777
450000,347187288
12000000,838116668
450000,334122264
450000,866887039
5000000,918769979
1000000,763755466
500000,918963437
450000,334030603
450000,329730188
1000000,945676306
450000,865101613
1000000,763552234
1000000,702634734
450000,344065368
500000,922738068
450000,327062139
450000,862953068
500000,928992218
500000,967039511
500000,877333656
3000000,973231003
500000,983851003
500000,974158331
1000000,909315506
450000,329042488
3000000,854234111
450000,327251106
5000000,782238555
10920000,931665777
5000000,393684078
99000000,915999991
450000,376426539
3000000,928607868
500000,922685005
10000000,786363939
1000000,945547801
3000000,981778773
12000000,899120888
450000,862966618
500000,963580195
500000,375329693
450000,989633467
1000000,763055233
3000000,767952688
450000,326243899
500000,877130281
3000000,855171368
1000000,825722727
3000000,849286668
450000,326010493
3000000,936422469
1000000,705432436
80000000,819386789
5000000,784671555
450000,972962344
500000,963404622
3000000,902957227
450000,327237399
500000,969816463
500000,564502006
3000000,898796959
14000000,772726668
450000,353118779
3000000,384112777
3000000,829336555
450000,335108288
450000,866403663
450000,332437139
1000000,778502507
450000,328317689
450000,357437199
1000000,928012155
3000000,966759596
450000,866502189
450000,865385039
135000000,848888818
1000000,941398322
450000,326020580
500000,814544788
84000000,968400000
3000000,352688966
3000000,565173999
1000000,776227279
450000,327986116
12450000,917011994
1000000,925181187
1000000,762715234
500000,337528488
1000000,387373078
11000000,989589879
450000,363017139
5000000,835678967
450000,343469288
1000000,762729724
450000,335392466
11325000,816420678
1000000,778515758
3000000,774326886
450000,343742868
500000,948543987
5000000,946988689
5000000,383386380
12500000,886688379
500000,813799194
450000,332241076
1000000,834262262
3000000,899742468
60000000,767800000
3000000,928716777
5000000,785566889
1000000,708160162
10000000,916361991
450000,343666815
3000000,988625639
12000000,395633339
1000000,828410444
3000000,915961239
5000000,798959895
3000000,963265898
500000,987885871
5000000,967101808
12000000,824656886
500000,566341986
10000000,708090890
1000000,946259960
500000,387117593
5000000,901440033
3000000,366853579
1000000,934544565
13000000,775167979
500000,339605105
500000,944274889
50000000,918779666
450000,865389138
13000000,848885885
500000,965726070
85700000,986592999
5000000,339336996
5000000,779230230
3000000,765686870
5000000,385238989
450000,329333951
1000000,945610869
450000,342872889
3000000,707888997
3000000,843888986
450000,333230400
3000000,949251993
3000000,922889379
500000,849773886
450000,344140389
450000,375649868
1000000,762598456
50000000,822229229
500000,904460486
500000,877110597
1000000,706744040
5000000,972482010
3000000,389320777
5000000,342171993
1000000,773384668
10000000,567567679
3000000,923652017
3000000,784626777
10000000,858660660
450000,348109566
1000000,945689415
15000000,816042021
450000,865222812
450000,329310813
10000000,707725678
500000,812447889
10100000,846255999
500000,901254251
10300000,888995598
15000000,922082005
12000000,393991990
450000,327240702
1000000,942604603
500000,877992466
1000000,763533199
5000000,357080777
450000,384326689
450000,352670039
450000,336210573
450000,971708463
450000,329449866
450000,328470889
14700000,926820999
5000000,817541999
3000000,818232828
10000000,348771888
450000,384695679
450000,384681386
50000000,378963333
5000000,907732016
3000000,784668811
450000,332300970
12000000,588338668
500000,924870506
1000000,943453247
1000000,762677288
3000000,886526899
3000000,941404050
450000,335100578
450000,327566088
13000000,777666638
450000,354831114
11325000,813902678
450000,326798399
12000000,708997888
3000000,783598989
5000000,898099779
68000000,768179999
450000,865597587
500000,906395030
13500000,779979789
500000,904370330
500000,904200138
450000,329677466
10000000,374914444
450000,335464188
1000000,947963672
5000000,898890808
11500000,961155552
450000,326117679
500000,926658893
1000000,942754563
1000000,708099700
500000,877180683
5000000,862586222
1000000,925210488
450000,367610186
450000,329411176
3000000,889858389
450000,329777966
5000000,898989404
1000000,372418512
450000,865255516
55000000,899922888
12000000,333331455
450000,343371139
3000000,765140999
500000,978995510
3000000,911748688
1000000,778500933
5000000,909610468
1000000,763647643
50000000,765161616
5000000,393389899
5000000,333153777
500000,326169845
3000000,898863683
15000000,902904905
82000000,814828888
12000000,842390390
500000,588161986
450000,866270327
500000,877990020
1000000,904779759
450000,343290878
450000,326010320
55000000,981686555
1000000,944896912
450000,334190290
12000000,912032012
1000000,708045041
100000000,775528888
3000000,981160386
500000,868126718
500000,888457966
3000000,899699933
450000,333157669
1000000,947438995
11300000,948877771
450000,343656662
500000,852079586
500000,971943277
450000,343475188
5000000,937502367
500000,345505992
450000,344210574
10000000,775368999
3000000,703276688
1000000,763504040
500000,933946577
3000000,966678189
1000000,762519234
500000,877104388
5000000,813636663
12500000,797777007
450000,327021014
450000,343917339
1000000,888952171
5000000,785674555
1000000,936261938
67000000,785319999
10900000,345155666
450000,372140695
11500000,784797666
500000,813069866
500000,916466798
1000000,949379677
1000000,762534536
500000,382515926
500000,879285568
12000000,967396989
5000000,924702777
13000000,787881999
450000,865544459
11000000,829051998
450000,327035166
11325000,826824678
500000,985576457
1000000,783118218
450000,343548566
1000000,949512438
500000,877992677
500000,325440882
450000,343789586
1000000,946983116
5000000,911831102
3000000,855242628
450000,865161813
12000000,387333000
1000000,762607907
5000000,847818881
10000000,945696686
1000000,945935793
1000000,763688655
450000,329309039
500000,923725468
500000,835244077
500000,905125317
1000000,943396537
3000000,333212007
1000000,349106123
1000000,776247432
500000,963708020
450000,866817717
450000,975646426
3000000,888220221
450000,356312019
450000,329756288
3000000,935751386
450000,346552739
1000000,911869793
450000,326754599
450000,865010160
1000000,834816826
11325000,828509678
5000000,705588882
5000000,568665868
5000000,989280395
1000000,762596567
3000000,812300500
3000000,768694699
3000000,898792004
10735000,866899678
500000,909488249
450000,327534969
500000,963342447
450000,335666902
450000,327501299
11000000,909022882
5000000,567282868
250000000,775787878
3000000,984099916
500000,961327255
450000,345617586
3000000,358239879
3000000,937571157
1000000,814549696
450000,326643799
500000,877998784
3000000,797973978
500000,967322661
450000,333495639
3000000,948871678
13000000,792300999
12000000000,522444999
3000000,909083848
450000,987484349
12900000,328629888
1000000,828176678
450000,343020580
5000000,976092013
5000000,966592016
3000000,989989073
3000000,819166199
150000000,829000999
500000,877996770
500000,963797155
450000,334190581
5000000,793297555
450000,334589799
3000000,902776989
500000,938302767
14000000,909397007
11000000,396031888
3000000,989432015
1000000,981581951
12000000,386607999
450000,336135866
500000,382171020
1000000,795613617
3000000,939518368
450000,352015668
1000000,776244799
500000,936564883
450000,865767682
5000000,777773658
500000,877988995
500000,925843243
3000000,962302979
3000000,844791079
500000,903341765
12000000,917061992
500000,845057887
1000000,942375887
500000,962724322
3000000,853358668
10000000,889222886
1000000,763560562
5000000,818037666
5000000,968058586
450000,342030688
500000,965031545
450000,386351689
1000000,857608368
450000,326290308
1000000,947241633
10000000,856551551
450000,353269268
10000000,334422660
450000,334106088
3000000,858601368
450000,368021086
1000000,909386499
1000000,763657457
5000000,837999916
3000000,905986116
72000000,866717777
500000,877122238
500000,886115997
500000,879198138
1000000,763584234
1000000,763588722
10000000,989770011
5000000,356332929
13500000,816777000
1000000,815811800
1000000,762711969
1000000,898820101
450000,334281899
15000000,866331991
1000000,763680380
450000,344290478
13000000,383257999
3000000,889344333
1000000,773358844
10000000,703881368
500000,869004105
11000000,888879079
500000,373321439
12000000,393005566
450000,327908266
12100000,853266686
10500000,775738393
3000000,911666891
450000,353251239
500000,964983791
500000,879219123
500000,888478689
500000,877108833
500000,905116425
3000000,359440088
5000000,922600900
3000000,922689279
5000000,816529666
5000000,989064668
450000,344150470
500000,879883323
1000000,702720721
1000000,762729494
3000000,948071989
500000,982332825
3000000,983016416
10000000,775077999
3000000,941977177
450000,328434199
5000000,822343579
500000,942539996
500000,907066478
1000000,909157082
12000000,342333000
1000000,944801116
5000000,913235879
1000000,763519019
1000000,886383324
12000000,348433339
450000,865385139
500000,982503922
5000000,968612021
160000000,859629999
500000,877158379
10000000,916363339
3000000,325151525
1000000,774232828
450000,336231171
1000000,981001184
450000,377795139
450000,336315239
500000,853851939
12000000,385096999
450000,974982687
3000000,923632386
5000000,352629669
5000000,962863389
1000000,844606636
450000,349576679
5000000,915252879
500000,967203160
1000000,925080893
5000000,913892550
5000000,866118586
5000000,797676688
5000000,335889559
500000,941559261
12000000,799956868
450000,336963488
5000000,847222272
450000,865480548
1000000,799011877
3000000,888444417
3000000,707486886
450000,971811231
10000000,886622229
500000,877331012
5000000,909272375
3000000,888310109
500000,984966063
5000000,338338268
10000000,708065065
1000000,763655922
450000,368580799
500000,877150179
3000000,812779955
3000000,368771789
450000,334191739
10000000,337588668
1000000,786883331
50000000,933320000
1000000,926114768
450000,865053450
450000,989948817
1000000,763613615
450000,344306239
450000,334285939
12000000,961111966
5000000,899666687
500000,967418797
450000,343873331
500000,977698538
14800000,338220888
280000000,984428888
450000,335892388
450000,985441464
450000,344137786
5000000,944192193
1000000,943749321
450000,327816566
10000000,983639886
250000000,816686666
450000,344099669
3000000,777391688
500000,879488084
450000,865849759
350000000,337777779
10000000,923452020
500000,961827487
1000000,705956950
5000000,982727986
1000000,795709797
1000000,946901278
1000000,799154354
15000000,866113379
450000,374300981
5000000,593992888
3000000,902470007
10000000,384848868
500000,815080339
1000000,763706234
3000000,931219179
1000000,899648864
11000000,363246357
450000,865518439
3000000,839862828
5000000,823544544
3000000,776399579
500000,877113228
3000000,566392939
1000000,936856139
450000,354694868
3000000,929097379
500000,896508608
500000,925811665
1000000,949290249
5000000,777666885
5000000,377756222
5000000,827277666
500000,917772193
1000000,799002060
450000,385441669
12475000,967555673
1000000,867937479
1000000,918199212
1000000,914109689
450000,989841454
500000,963546202
450000,329584004
1000000,906060210
450000,327280703
450000,973995785
3000000,981276989
500000,336219129
14200000,836251888
3000000,941101313
3000000,966591974
1000000,773351051
5000000,773372372
3000000,917868558
500000,939631928
450000,327136660
13500000,776933933
450000,326694866
5000000,886112017
500000,364952673
1000000,886639169
450000,865303054
450000,379245775
450000,375598079
12500000,898543543
450000,862928189
500000,877151636
500000,877989890
5000000,868871996
450000,378203239
10000000,705524444
500000,941928239
450000,334379699
3000000,943406407
500000,877121868
450000,326067366
3000000,905732011
10000000,866868695
1000000,327393936
3000000,835186969
5000000,389797996
450000,336270306
450000,343661139
5000000,896664994
10000000,968511886
10275000,865822868
1000000,889623957
65000000,789567999
13000000,838636866
500000,523761993
12000000,786351111
450000,327897399
80000000,333373337
1000000,827709444
3000000,777978279
3000000,966095286
3000000,929999840
1000000,799049111
450000,356145779
450000,342858839
450000,359151287
11000000,775397999
3000000,865528789
5000000,852439669
12000000,932669191
87000000,777002222
3000000,982799598
500000,948334374
5000000,826777579
1000000,918544400
500000,964773301
450000,865291971
3000000,797081990
1000000,795707705
5000000,396866998
450000,353017166
450000,327930266
1000000,931325766
450000,329777865
15000000,764646468
11000000,337935999
450000,343770186
1000000,762577066
1000000,848417678
450000,334709439
450000,336595099
450000,343965779
450000,983657949
1000000,937502316
450000,866370330
1000000,762795793
60000000,705222666
450000,343588867
450000,344240990
3000000,971991974
3000000,888301279
3000000,796767669
500000,966304595
1000000,936597957
12000000,564788788
3000000,989716179
5000000,333779368
500000,925689539
3000000,357978787
1000000,852565444
450000,378021868
450000,377041117
500000,877104688
5000000,862868638
5000000,938070079
1000000,593738989
11000000,783439439
500000,566101996
1000000,931500969
5000000,862335868
500000,358381848
3000000,961200707
5000000,398111993
3000000,932813003
450000,332030674
5000000,383922568
3000000,707001515
12000000,854501234
3000000,866041984
450000,357948179
450000,332215439
1000000,968568126
3000000,937947889
10100000,365085999
1000000,909122715
450000,334143286
13125000,934601579
5000000,798802999
3000000,909806639
450000,343513139
11325000,813219678
5000000,912007077
1000000,782228278
11880000,815197197
500000,966713191
1000000,795156889
450000,365908568
450000,332670586
5000000,773686268
1000000,947252205
5000000,886533789
500000,814377382
1000000,795613618
500000,877001799
450000,862971571
1000000,763633811
450000,986576397
450000,343721339
5000000,888195199
3000000,824579879
1000000,961021065
500000,879927729
60000000,965112288
450000,354447386
14000000,827838899
450000,333284442
5000000,366692779
450000,326447866
3000000,949598689
500000,879765533
3000000,967481984
3000000,983129589
1000000,795655653
1000000,888215217
3000000,342899779
1000000,763642646
5000000,969179078
450000,984897974
12000000,336886898
1000000,778568676
1000000,945069847
1000000,947507495
450000,326110284
13550000,918886661
500000,934026766
3000000,775782782
1000000,705951998
3000000,783901666
3000000,916222251
12000000,702788789
450000,332014664
1000000,777678652
3000000,382041424
450000,865975747
1000000,849217333
450000,329222164
1000000,909263670
500000,523362004
500000,364581961
1000000,932357113
3000000,934921995
500000,926266008
5000000,829021977
450000,329547117
1000000,764863345
1000000,834239444
450000,332513299
450000,357180586
3000000,962087579
13000000,977384555
500000,352596906
3000000,927406555
14000000,853099099
5000000,364344666
450000,362652226
450000,336240739
3000000,798388898
450000,342953839
1000000,947053757
450000,334520879
3000000,937360111
3000000,907919596
450000,332714139
3000000,373008822
500000,987972478
1000000,853651186
5000000,814491888
500000,877003778
3000000,898673838
5000000,767386688
5000000,903341313
450000,974150703
5000000,898522525
14999999,818182018
500000,565092004
450000,973900047
500000,328200886
450000,862941439
3000000,969907097
10000000,967089989
500000,948974588
5000000,778838683
450000,334148880
450000,333120298
450000,356168488
500000,908742966
1000000,708149849
450000,353544004
500000,879488477
5000000,357217778
180000000,968906789
500000,877101209
450000,342888713
3000000,852979997
500000,877156368
1000000,898313107
12000000,328882686
1000000,778504040
1000000,705471654
10000000,828329888
3000000,798888710
5000000,775678951
3000000,922232006
10000000,818338883
5000000,896611668
500000,859007994
3000000,328422444
500000,839011655
450000,329630739
3000000,919134078
1000000,763746363
5000000,923281997
500000,905399275
450000,982867817
129000000,867797777
12000000,969392668
1000000,762570234
3000000,886448833
14800000,387009888
10000000,327877888
5000000,941671992
3000000,943861981
1000000,708121621
500000,346399116
12000000,869689986
500000,934246191
500000,877991130
1000000,886272452
1000000,916884772
450000,334090787
1000000,888588004
13900000,921002999
500000,906617282
1000000,941357626
5000000,918374789
10000000,981832006
1000000,762768383
3000000,926679479
450000,332777467
1000000,921252181
450000,336110170
5000000,986988229
450000,336309586
1000000,763558787
500000,877991121
5000000,706591591
5000000,906223568
3000000,932017337
3000000,782388858
12500000,964134953
450000,327161101
500000,973348772
500000,879882567
3000000,969838083
3000000,799896339
1000000,702646648
10000000,973986386
5000000,345858969
500000,877110587
1000000,921201205
1000000,702638633
11000000,703335566
500000,387590393
11325000,855237678
500000,969284982
68000000,902365999
450000,327854586
450000,329707345
3000000,868895579
500000,848247115
5000000,901233589
3000000,795827666
1000000,795631131
1000000,898304992
10100000,823005999
5000000,354101989
3000000,786758333
11325000,812438678
10000000,845673535
5000000,868779268
5000000,336869993
5000000,916919595
450000,866360220
1000000,762699466
85000000,336886789
500000,877992189
450000,333402066
11325000,849743678
500000,786036990
450000,866287688
95000000,916666683
10000000,363139279
11000000,812052020
12200000,928947999
5000000,377838858
5000000,902838808
10000000,961582626
450000,343162669
1000000,932363869
3000000,357810555
3000000,974072015
500000,978061484
450000,333290705
1000000,762652020
55000000,888998666
15000000,399928866
450000,327523337
10000000,783696688
3000000,966091379
450000,334612839
500000,877002839
13000000,766883579
450000,335600330
500000,977504697
10000000,927661368
12000000,986232007
450000,335161266
500000,904239004
450000,865191941
450000,327705586
450000,368255739
12000000,937138777
5000000,909153232
3000000,858335336
500000,941279357
450000,344145557
99500000,353698888
1000000,927700868
500000,868754332
3000000,848476969
450000,327140866
3000000,927379688
3000000,765633777
500000,879401868
1000000,702741241
3000000,349222200
3000000,908886895
500000,931215214
500000,858599116
1000000,981817772
500000,912827592
450000,334461699
1000000,931227368
69000000,815090909
1000000,866773397
3000000,345677295
500000,523541981
1000000,762766769
450000,339272686
450000,865188778
3000000,798199959
3000000,868203789
5000000,786807807
500000,971925661
450000,332854266
450000,343543266
500000,967782192
1000000,848894404
500000,868014797
1000000,942522526
13125000,932187768
3000000,834108341
1000000,889368736
500000,938913630
450000,335704288
5000000,911341979
450000,334794366
12000000,788081828
3000000,964250479
12000000,896669989
450000,866150514
450000,328125079
11900000,777775512
3000000,984381689
500000,926975958
450000,365935225
3000000,981238983
5000000,966808183
450000,865111507
1000000,837520234
500000,879288628
500000,902673675
3000000,816595777
1000000,888174714
450000,866156750
3000000,912688113
450000,352160981
1000000,762705050
1000000,823483678
500000,877990579
5000000,395717779
5000000,987817181
450000,866162438
1000000,932352152
1000000,858627678
500000,964908278
450000,336546066
450000,334666738
14000000,793997997
10000000,773364999
450000,335450839
3000000,375641641
1000000,946410723
12890000,921668078
1000000,946853855
500000,982623418
1000000,702751251
1000000,762729629
5000000,912982399
450000,329101280
3000000,888692969
450000,333130492
3000000,935125899
5000000,982928966
15000000,347414444
500000,982537195
1000000,702748348
500000,373244122
5000000,825666639
3000000,798911979
450000,866102877
5000000,839075666
11325000,819329678
3000000,912535552
15000000,769988899
500000,961760798
450000,327600091
3000000,815336337
11500000,858399899
12000000,918332468
5000000,923450101
11000000,819021998
450000,344200048
500000,869317464
1000000,942967700
168000000,964181818
500000,941591556
450000,866275559
5000000,898999871
11325000,826973678
1000000,762511519
1000000,762675175
1000000,778522543
450000,865386279
450000,343469568
500000,945675081
1000000,763529678
5000000,832289589
1000000,762352000
1000000,846095777
5000000,945566569
500000,385111233
450000,985045603
12400000,343140000
3000000,948949090
3000000,899986633
5000000,822468886
350000000,363363363
53500000,366586789
450000,346085969
500000,975226984
450000,343919839
450000,326293466
450000,866290409
3000000,779979567
500000,984746434
10940000,869869866
3000000,773434222
84200000,836363838
450000,987785674
450000,975155531
3000000,966105456
1000000,943913856
1000000,901187299
1000000,763753751
3000000,941030990
450000,329984899
500000,816883959
1000000,921679959
11325000,843418678
500000,387868614
450000,332205775
129000000,979456678
1000000,795766177
12000000,866389868
450000,334129568
450000,343268228
3000000,769315666
500000,925075168
1000000,795687684
450000,344160781
1000000,889076101
80000000,794179999
1000000,916156138
450000,376887068
1000000,762506116
1000000,708105905
55000000,823456899
1000000,706051186
1000000,763022755
450000,862984088
1000000,343090179
500000,976013552
1000000,784050984
450000,327653286
450000,332081178
450000,327823739
450000,337546286
1000000,945794198
1000000,763592234
65000000,989889933
1000000,708196226
5000000,342291992
1000000,708125121
5000000,856791985
1000000,942392994
450000,326571139
450000,328628839
500000,974273177
10000000,832656777
3000000,346607222
1000000,763533244
1000000,762774343
3000000,942866556
5000000,813287287
500000,918837381
11000000,985881186
3000000,962756366
450000,334151976
5000000,788459555
68000000,858395555
450000,972946795
1000000,795685681
10000000,846223888
450000,328142019
1000000,942589933
450000,366152188
450000,866771787
450000,374467579
500000,877151194
500000,339505161
500000,981695329
3000000,393024555
450000,866401881
15000000,981888778
10000000,898818858
1000000,947970385
10000000,823831831
500000,764280105
1000000,763625345
14800000,867237979
1000000,918032257
500000,879622017
1000000,889194811
5000000,704148555
1000000,901194288
3000000,938905879
5000000,961589000
500000,796595646
450000,334201074
10000000,907052018
500000,879611189
3000000,783651979
500000,877110191
3000000,889776678
450000,356781299
10000000,908408279
1000000,763755488
450000,865424068
1000000,705988700
450000,343970969
3000000,566299779
450000,332170306
5000000,985982014
14000000,792667979
500000,352262141
3000000,813452001
450000,343467239
5000000,705898689
5000000,352261997
5000000,792088889
3000000,963826586
450000,328058599
14000000,786993939
13500000,935383339
3000000,369877897
